identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
T. G. Yuncker,0,0.35511217658388483,Piper crassinervium,Piper crassinervium tocotanum
T. G. Yuncker,1,0.35511217658388483,Piper obliquum,Piper obliquum
"Guimarães, EF",1,0.5517673859512532,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3774320048619951,Piper macedoi,Piper macedoi
"Guimarães, EF",1,0.5517673859512532,Piper regnellii,Piper regnellii
"Carvalho-Silva, M",1,0.666115846748424,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",0,0.5517673859512532,Piper aduncum,Piper
M. Carvalho-Silva,1,0.6422100011643508,Peperomia velloziana,Peperomia velloziana
"Guimarães, EF",1,0.5517673859512532,Manekia obtusa,Manekia obtusa
"Callejas, R",1,0.3774320048619951,Piper hostmannianum,Piper hostmannianum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia trineuroides,Peperomia trineuroides
"Marcusso, GM",1,0.49601208795674395,Peperomia magnoliifolia,Peperomia magnoliifolia
M. Carvalho-Silva,1,0.6422100011643508,Peperomia magnoliifolia,Peperomia magnoliifolia
D. Monteiro,1,0.6375868427624473,Piper ovatum,Piper ovatum
"Marcusso, GM",1,0.49601208795674395,Peperomia urocarpa,Peperomia urocarpa
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia alata,Peperomia alata
"Carvalho-Silva, M",1,0.666115846748424,Piper aduncum,Piper aduncum
George Azevedo de Queiroz,1,0.45585887617132365,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
T. G. Yuncker,0,0.35511217658388483,Piper,Piper guianense
"Callejas, R",1,0.3774320048619951,Peperomia magnoliifolia,Peperomia magnoliifolia
"Guimarães, EF",0,0.5517673859512532,Peperomia glabella,Peperomia glabella glabella
"Callejas, R",1,0.3774320048619951,Piper ovatum,Piper ovatum
M. Carvalho-Silva,1,0.6422100011643508,Piper amplum,Piper amplum
"Carvalho-Silva, M",1,0.666115846748424,Piper marginatum,Piper marginatum
"Marcusso, GM",1,0.49601208795674395,Piper glabratum,Piper glabratum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper francovilleanum
T. G. Yuncker,1,0.35511217658388483,Piper consanguineum,Piper consanguineum
"Callejas, R",1,0.3774320048619951,Piper aleyreanum,Piper aleyreanum
"Callejas, R",0,0.3774320048619951,Piper,Piper ilheusense
M. Carvalho-Silva,1,0.6422100011643508,Piper aduncum,Piper aduncum
"Guimarães, EF",0,0.5517673859512532,Peperomia hispidula,Peperomia hispidula sellowiana
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
"Callejas, R",1,0.3774320048619951,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5517673859512532,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",1,0.5517673859512532,Piper richardiifolium,Piper richardiifolium
"Callejas, R",0,0.3774320048619951,Piper,Piper vitaceum
R. Callejas Posada,0,0.34733634486387627,Peperomia,Peperomia caldasiana
R. Callejas Posada,0,0.34733634486387627,Piper,Piper coruscans
"Callejas, R",1,0.3774320048619951,Peperomia quadrangularis,Peperomia quadrangularis
T. G. Yuncker,1,0.35511217658388483,Peperomia circinnata,Peperomia circinnata
R. Callejas Posada,1,0.34733634486387627,Piper malacophyllum,Piper malacophyllum
"Guimarães, EF",1,0.5517673859512532,Peperomia catharinae,Peperomia catharinae
T. G. Yuncker,0,0.35511217658388483,Piper,Piper cabralanum
"Guimarães, EF",1,0.5517673859512532,Piper peltatum,Piper peltatum
"Guimarães, EF",1,0.5517673859512532,Peperomia glabella,Peperomia glabella
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia corcovadensis,Peperomia corcovadensis
"Callejas, R",1,0.3774320048619951,Piper pellitum,Piper pellitum
"Callejas, R",1,0.3774320048619951,Piper hostmannianum,Piper hostmannianum
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
R. Callejas Posada,0,0.34733634486387627,Piper,Piper coruscans
R. Callejas Posada,1,0.34733634486387627,Piper aduncum,Piper aduncum
"Marcusso, GM",0,0.49601208795674395,Piper,Piper casapiense
"Guimarães, EF",1,0.5517673859512532,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5517673859512532,Peperomia pseudoestrellensis,Peperomia pseudoestrellensis
T. G. Yuncker,1,0.35511217658388483,Peperomia macrostachya,Peperomia macrostachya
"Guimarães, EF",1,0.5517673859512532,Piper regnellii,Piper regnellii
R. Callejas Posada,1,0.34733634486387627,Peperomia serpens,Peperomia serpens
M. Carvalho-Silva,1,0.6422100011643508,Peperomia sincorana,Peperomia sincorana
"Marcusso, GM",1,0.49601208795674395,Peperomia magnoliifolia,Peperomia magnoliifolia
"Carvalho-Silva, M",0,0.666115846748424,Piper,Piper schenckii
"Marcusso, GM",1,0.49601208795674395,Peperomia hilariana,Peperomia hilariana
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
T. G. Yuncker,0,0.35511217658388483,Peperomia tetraphylla,Peperomia tetraphylla tenera
"Guimarães, EF",1,0.5517673859512532,Peperomia rhombea,Peperomia rhombea
R. Callejas Posada,1,0.34733634486387627,Piper gaudichaudianum,Piper gaudichaudianum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia nitida,Peperomia nitida
R. Callejas Posada,1,0.34733634486387627,Piper solmsianum,Piper solmsianum
"Carvalho-Silva, M",1,0.666115846748424,Piper glabratum,Piper glabratum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia glabella,Peperomia glabella
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia urocarpa,Peperomia urocarpa
M. Carvalho-Silva,1,0.6422100011643508,Piper mollicomum,Piper mollicomum
T. G. Yuncker,1,0.35511217658388483,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
T. G. Yuncker,0,0.35511217658388483,Piper,Piper carniconnectivum
M. Carvalho-Silva,1,0.6422100011643508,Piper gaudichaudianum,Piper gaudichaudianum
D. Monteiro,1,0.6375868427624473,Peperomia trineuroides,Peperomia trineuroides
D. Monteiro,1,0.6375868427624473,Peperomia galioides,Peperomia galioides
D. Monteiro,1,0.6375868427624473,Piper solmsianum,Piper solmsianum
"Guimarães, EF",1,0.5517673859512532,Piper gaudichaudianum,Piper gaudichaudianum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia arifolia,Peperomia arifolia
T. G. Yuncker,0,0.35511217658388483,Piper,Piper sebastianum
T. G. Yuncker,0,0.35511217658388483,Piper cernuum,Piper cernuum glabricaule
D. Monteiro,1,0.6375868427624473,Peperomia oreophila,Peperomia oreophila
T. G. Yuncker,1,0.35511217658388483,Peperomia catharinae,Peperomia catharinae
T. G. Yuncker,0,0.35511217658388483,Piper,Piper multinodum
"Callejas, R",1,0.3774320048619951,Peperomia tetraphylla,Peperomia tetraphylla
"Marcusso, GM",1,0.49601208795674395,Piper bartlingianum,Piper bartlingianum
M. Carvalho-Silva,1,0.6422100011643508,Piper fuligineum,Piper fuligineum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia blanda,Peperomia blanda
M. Carvalho-Silva,1,0.6422100011643508,Piper crassinervium,Piper crassinervium
R. Callejas Posada,0,0.34733634486387627,Piper,Piper mollipilosum
"Marcusso, GM",1,0.49601208795674395,Peperomia pellucida,Peperomia pellucida
T. G. Yuncker,1,0.35511217658388483,Piper tuberculatum,Piper tuberculatum
"Callejas, R",1,0.3774320048619951,Piper arboreum,Piper arboreum
M. Carvalho-Silva,0,0.6422100011643508,Piper,Piper klotzschianum
"Callejas, R",1,0.3774320048619951,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5517673859512532,Piper glabratum,Piper glabratum
D. Monteiro,0,0.6375868427624473,Piper arboreum,Piper arboreum var. hirtellum
T. G. Yuncker,1,0.35511217658388483,Peperomia corcovadensis,Peperomia corcovadensis
D. Monteiro,1,0.6375868427624473,Piper amalago,Piper amalago
D. Monteiro,1,0.6375868427624473,Peperomia corcovadensis,Peperomia corcovadensis
T. G. Yuncker,0,0.35511217658388483,Peperomia glabella,Peperomia glabella nervulosa
D. Monteiro,1,0.6375868427624473,Peperomia glabella,Peperomia glabella
George Azevedo de Queiroz,0,0.45585887617132365,Piper,Piper diospyrifolium
"Guimarães, EF",1,0.5517673859512532,Piper bartlingianum,Piper bartlingianum
"Marcusso, GM",1,0.49601208795674395,Peperomia angustata,Peperomia angustata
"Callejas, R",1,0.3774320048619951,Piper cernuum,Piper cernuum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia blanda,Peperomia blanda
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5517673859512532,Peperomia galioides,Peperomia galioides
"Guimarães, EF",0,0.5517673859512532,Piper,Piper viminifolium
M. Carvalho-Silva,1,0.6422100011643508,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
T. G. Yuncker,1,0.35511217658388483,Piper xylosteoides,Piper xylosteoides
"Callejas, R",1,0.3774320048619951,Piper anonifolium,Piper anonifolium
"Guimarães, EF",1,0.5517673859512532,Piper demeraranum,Piper demeraranum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia urocarpa,Peperomia urocarpa
"Callejas, R",1,0.3774320048619951,Piper caldense,Piper caldense
"Marcusso, GM",1,0.49601208795674395,Piper tuberculatum,Piper tuberculatum
M. Carvalho-Silva,1,0.6422100011643508,Piper umbellatum,Piper umbellatum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia castelosensis,Peperomia castelosensis
"Callejas, R",1,0.3774320048619951,Piper macedoi,Piper macedoi
"Callejas, R",1,0.3774320048619951,Piper divaricatum,Piper divaricatum
R. Callejas Posada,1,0.34733634486387627,Piper tectoniifolium,Piper tectoniifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia magnoliifolia,Peperomia magnoliifolia
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
"Guimarães, EF",0,0.5517673859512532,Piper arboreum,Piper arboreum hirtellum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia macrostachya,Peperomia macrostachya
"Callejas, R",1,0.3774320048619951,Piper glabratum,Piper glabratum
T. G. Yuncker,1,0.35511217658388483,Peperomia barbarana,Peperomia barbarana
"Callejas, R",1,0.3774320048619951,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5517673859512532,Piper crassinervium,Piper crassinervium
"Machado-Silva, T.",1,0.9177790424296651,Peperomia hilariana,Peperomia hilariana
"Guimarães, EF",0,0.5517673859512532,Piper amalago,Piper amalago var. medium
"Guimarães, EF",1,0.5517673859512532,Manekia obtusa,Manekia obtusa
M. Carvalho-Silva,1,0.6422100011643508,Peperomia glabella,Peperomia glabella
"Callejas, R",1,0.3774320048619951,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5517673859512532,Piper mikanianum,Piper mikanianum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.666115846748424,Peperomia nitida,Peperomia nitida
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Callejas, R",1,0.3774320048619951,Peperomia rhombea,Peperomia rhombea
"Guimarães, EF",1,0.5517673859512532,Piper cernuum,Piper cernuum
"Guimarães, EF",1,0.5517673859512532,Piper fuligineum,Piper fuligineum
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
"Guimarães, EF",1,0.5517673859512532,Peperomia blanda,Peperomia blanda
"Machado-Silva, T.",1,0.9177790424296651,Peperomia corcovadensis,Peperomia corcovadensis
D. Monteiro,1,0.6375868427624473,Piper tectoniifolium,Piper tectoniifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia subternifolia,Peperomia subternifolia
"Guimarães, EF",1,0.5517673859512532,Piper anonifolium,Piper anonifolium
"Marcusso, GM",0,0.49601208795674395,Piper,Piper cyrtopodon
George Azevedo de Queiroz,1,0.45585887617132365,Peperomia alata,Peperomia alata
"Carvalho-Silva, M",1,0.666115846748424,Piper ovatum,Piper ovatum
"Carvalho-Silva, M",1,0.666115846748424,Piper umbellatum,Piper umbellatum
D. Monteiro,1,0.6375868427624473,Piper cernuum,Piper cernuum
T. G. Yuncker,1,0.35511217658388483,Peperomia magnoliifolia,Peperomia magnoliifolia
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5517673859512532,Peperomia glabella,Peperomia glabella
"Guimarães, EF",1,0.5517673859512532,Piper hoffmannseggianum,Piper hoffmannseggianum
M. Carvalho-Silva,1,0.6422100011643508,Piper tuberculatum,Piper tuberculatum
"Guimarães, EF",1,0.5517673859512532,Peperomia elongata,Peperomia elongata
T. G. Yuncker,1,0.35511217658388483,Piper hoffmannseggianum,Piper hoffmannseggianum
"Guimarães, EF",1,0.5517673859512532,Piper regnellii,Piper regnellii
"Guimarães, EF",0,0.5517673859512532,Piper,Piper frutescens
George Azevedo de Queiroz,1,0.45585887617132365,Piper rivinoides,Piper rivinoides
R. Callejas Posada,1,0.34733634486387627,Peperomia uaupesensis,Peperomia uaupesensis
"Carvalho-Silva, M",1,0.666115846748424,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5517673859512532,Piper macedoi,Piper macedoi
"Marcusso, GM",1,0.49601208795674395,Peperomia catharinae,Peperomia catharinae
George Azevedo de Queiroz,1,0.45585887617132365,Piper gaudichaudianum,Piper gaudichaudianum
R. Callejas Posada,1,0.34733634486387627,Piper hostmannianum,Piper hostmannianum
M. Carvalho-Silva,1,0.6422100011643508,Piper amalago,Piper amalago
"Carvalho-Silva, M",0,0.666115846748424,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5517673859512532,Peperomia catharinae,Peperomia catharinae
R. Callejas Posada,1,0.34733634486387627,Peperomia tenella,Peperomia tenella
"Guimarães, EF",1,0.5517673859512532,Piper aduncum,Piper aduncum
"Machado-Silva, T.",1,0.9177790424296651,Peperomia duartei,Peperomia duartei
"Marcusso, GM",1,0.49601208795674395,Peperomia serpens,Peperomia serpens
M. Carvalho-Silva,1,0.6422100011643508,Piper dilatatum,Piper dilatatum
T. G. Yuncker,1,0.35511217658388483,Piper hispidum,Piper hispidum
"Callejas, R",0,0.3774320048619951,Piper,Piper caldasianum
"Callejas, R",1,0.3774320048619951,Piper rivinoides,Piper rivinoides
R. Callejas Posada,1,0.34733634486387627,Piper gaudichaudianum,Piper gaudichaudianum
T. G. Yuncker,1,0.35511217658388483,Piper macedoi,Piper macedoi
"Guimarães, EF",1,0.5517673859512532,Peperomia pellucida,Peperomia pellucida
M. Carvalho-Silva,1,0.6422100011643508,Peperomia trineura,Peperomia trineura
T. G. Yuncker,1,0.35511217658388483,Peperomia trineura,Peperomia trineura
"Machado-Silva, T.",1,0.9177790424296651,Peperomia tetraphylla,Peperomia tetraphylla
D. Monteiro,1,0.6375868427624473,Piper caldense,Piper caldense
"Marcusso, GM",1,0.49601208795674395,Peperomia gardneriana,Peperomia gardneriana
"Callejas, R",1,0.3774320048619951,Peperomia hispidula,Peperomia hispidula
R. Callejas Posada,0,0.34733634486387627,Piper hoffmannseggianum,Piper hoffmannseggianum latifolium
"Carvalho-Silva, M",1,0.666115846748424,Peperomia tetraphylla,Peperomia tetraphylla
T. G. Yuncker,0,0.35511217658388483,Piper arboreum,Piper arboreum hirtellum
"Guimarães, EF",0,0.5517673859512532,Piper,Piper lepturum
"Callejas, R",1,0.3774320048619951,Piper crassinervium,Piper crassinervium
R. Callejas Posada,1,0.34733634486387627,Piper anisum,Piper anisum
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
D. Monteiro,1,0.6375868427624473,Piper corcovadensis,Piper corcovadensis
"Guimarães, EF",1,0.5517673859512532,Peperomia tetraphylla,Peperomia tetraphylla
T. G. Yuncker,0,0.35511217658388483,Piper,Piper belterraense
"Callejas, R",1,0.3774320048619951,Piper anisum,Piper anisum
"Callejas, R",1,0.3774320048619951,Piper fuligineum,Piper fuligineum
"Guimarães, EF",1,0.5517673859512532,Piper hispidum,Piper hispidum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia campinasana,Peperomia campinasana
"Guimarães, EF",0,0.5517673859512532,Peperomia hispidula,Peperomia hispidula sellowiana
"Carvalho-Silva, M",1,0.666115846748424,Peperomia macrostachya,Peperomia macrostachya
T. G. Yuncker,1,0.35511217658388483,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5517673859512532,Peperomia sincorana,Peperomia sincorana
M. Carvalho-Silva,1,0.6422100011643508,Piper mikanianum,Piper mikanianum
T. G. Yuncker,1,0.35511217658388483,Peperomia hernandiifolia,Peperomia hernandiifolia
R. Callejas Posada,1,0.34733634486387627,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",0,0.666115846748424,Piper arboreum,Piper arboreum tuberculatum
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
"Callejas, R",0,0.3774320048619951,Piper,Piper francovilleanum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia circinnata,Peperomia circinnata
T. G. Yuncker,1,0.35511217658388483,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5517673859512532,Piper permucronatum,Piper permucronatum
"Guimarães, EF",1,0.5517673859512532,Peperomia megapotamica,Peperomia megapotamica
T. G. Yuncker,0,0.35511217658388483,Piper,Piper reticulatum
R. Callejas Posada,1,0.34733634486387627,Peperomia rhombea,Peperomia rhombea
D. Monteiro,1,0.6375868427624473,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",1,0.666115846748424,Peperomia macrostachya,Peperomia macrostachya
"Callejas, R",1,0.3774320048619951,Peperomia elongata,Peperomia elongata
R. Callejas Posada,1,0.34733634486387627,Peperomia macrostachya,Peperomia macrostachya
"Guimarães, EF",1,0.5517673859512532,Piper xylosteoides,Piper xylosteoides
R. Callejas Posada,1,0.34733634486387627,Peperomia dahlstedtii,Peperomia dahlstedtii
M. Carvalho-Silva,1,0.6422100011643508,Piper amalago,Piper amalago
"Guimarães, EF",1,0.5517673859512532,Piper mollicomum,Piper mollicomum
M. Carvalho-Silva,1,0.6422100011643508,Peperomia urocarpa,Peperomia urocarpa
George Azevedo de Queiroz,0,0.45585887617132365,Piper arboreum,Piper arboreum arboreum
T. G. Yuncker,1,0.35511217658388483,Peperomia trineura,Peperomia trineura
"Guimarães, EF",1,0.5517673859512532,Piper lhotzkyanum,Piper lhotzkyanum
"Callejas, R",1,0.3774320048619951,Piper hispidum,Piper hispidum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia macrostachya,Peperomia macrostachya
"Machado-Silva, T.",1,0.9177790424296651,Peperomia blanda,Peperomia blanda
M. Carvalho-Silva,1,0.6422100011643508,Peperomia pellucida,Peperomia pellucida
"Guimarães, EF",1,0.5517673859512532,Piper rivinoides,Piper rivinoides
T. G. Yuncker,1,0.35511217658388483,Peperomia urocarpa,Peperomia urocarpa
"Carvalho-Silva, M",1,0.666115846748424,Piper arboreum,Piper arboreum
"Marcusso, GM",1,0.49601208795674395,Peperomia pellucida,Peperomia pellucida
R. Callejas Posada,1,0.34733634486387627,Peperomia macrostachya,Peperomia macrostachya
"Callejas, R",0,0.3774320048619951,Piper,Piper gurupanum
T. G. Yuncker,1,0.35511217658388483,Peperomia pellucida,Peperomia pellucida
"Guimarães, EF",1,0.5517673859512532,Piper tuberculatum,Piper tuberculatum
D. Monteiro,1,0.6375868427624473,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3774320048619951,Peperomia glabella,Peperomia glabella
R. Callejas Posada,1,0.34733634486387627,Piper consanguineum,Piper consanguineum
"Guimarães, EF",1,0.5517673859512532,Piper dumosum,Piper dumosum
"Carvalho-Silva, M",1,0.666115846748424,Piper divaricatum,Piper divaricatum
"Carvalho-Silva, M",1,0.666115846748424,Peperomia rotundifolia,Peperomia rotundifolia
"Carvalho-Silva, M",1,0.666115846748424,Piper fuligineum,Piper fuligineum
"Carvalho-Silva, M",0,0.666115846748424,Peperomia sincorana,Peperomia incana
"Guimarães, EF",1,0.5517673859512532,Peperomia catharinae,Peperomia catharinae
